id,app_id,title,price
1970,1065,Basic,$14.99/month
1971,1065,Professional,$24.99/month
1972,1065,Advanced,$34.99/month
1973,1065,Plus,$44.99/month
1974,1066,Professional SEO,$19.99/month
1975,1067,,Free to install
1976,1068,Basic,$19.99/month
1977,1068,Professional,$29.99/month
1978,1068,Advanced,$44.99/month
1979,1069,Free Plan,Free
1980,1069,Pro,$19.99/month
1981,1070,High Volume,Free
1982,1070,No Volume,$3.99/month
1983,1070,Low Volume,$10/month
1984,1071,,$4.99/month
1985,1072,,Free
1986,1073,,$14.99/month
1987,1074,,Free
1988,1075,,$4.99/month
1989,1076,All Features,$12.95/month
1990,1077,Basic Plan,Free
1993,1078,,$5.99/month
1994,1079,Paid Plan,$4.99/month
1995,1080,,$1.99/month
1996,1081,,Free
1997,1082,,$5.99/month
1998,1083,,$3.99/month
1999,1084,Starter,$29.90/month
2000,1084,Basic,$49.90/month
2001,1084,Professional,$79.90/month
2002,1085,Shopify Starter,$199/month
2003,1085,Pro,$499/month
2004,1085,Enterprise,"$1,499/month"
2005,1086,,$5/month
2006,1087,Basic Plan,$7.49/month
2007,1087,Platinum Plan,$11.99/month
2008,1088,Plan $19,$19/month
2009,1088,Plan $29,$29/month
2010,1088,Plan $39,$39/month
2011,1088,Plan $59,$59/month
2012,1089,,$3.99/month
2013,1090,Paid Plan,$9/month
2014,1091,Starter,Free
2015,1091,Basic,$29/month
2016,1091,Plus,$49/month
2017,1091,Select,$69/month
2018,1092,,$5/month
2019,1093,,$14.99/month
2020,1094,,$14.99/month
2021,1095,,$4.49/month
2022,1096,,$49/month
2023,1097,Free Plan,Free
2024,1097,Pro Plan,$49/month
2025,1097,Business Plan,$149/month
2026,1097,Premium Plan,$399/month
2027,1098,Basic,$11/month
2028,1098,Standard,$20/month
2029,1098,Premium,$38/month
2030,1098,Enterprise,$60/month
2031,1099,,$1.99/month
2032,1100,,Free
2033,1101,Free,Free
2034,1101,Basic,$50/month
2035,1101,Standard,$40/month
2036,1101,Advance,$30/month
2037,1102,Basic,$11/month
2038,1102,Standard,$20/month
2039,1102,Premium,$38/month
2040,1102,Enterprise,$60/month
2041,1103,Free Lite Version,Free
2042,1103,Starter - Monthly,$5/month
2043,1103,Micro - Monthly,$10/month
2044,1103,Mini - Monthly,$20/month
2045,1104,,$7.99/month
2046,1105,,Free
2047,1106,,Free to install
2048,1107,Basic,$20/month
2049,1107,Standard,$30/month
2050,1107,Premium,$53/month
2051,1107,Enterprise,$83/month
2052,1108,,$4.99/month
2053,1109,,$4.45 one time charge
2054,1110,Basic,$20/month
2055,1110,Standard,$25/month
2056,1110,Advanced,$40/month
2057,1111,Basic,$20/month
2058,1111,Standard,$25/month
2059,1111,Advanced,$40/month
2060,1112,Free,Free
2061,1112,Basic,$49/month
2062,1112,Advanced,$24.92/month
2063,1113,,$2.99/month
2064,1114,,$8.99/month
2065,1115,Basic,$20/month
2066,1115,Standard,$25/month
2067,1115,Advanced,$40/month
2068,1116,Basic,$11/month
2069,1116,Standard,$20/month
2070,1116,Premium,$38/month
2071,1116,Enterprise,$60/month
2072,1117,,Free
2073,1118,Free,Free
2074,1118,Basic,$4.99/month
2075,1118,Intermediate,$9.99/month
2076,1119,,$7.99/month
2077,1120,,Free to install
2078,1121,,$7.99/month
2079,1122,Free,Free
2080,1122,Essential,$14.99/month
2081,1122,Pro,$24.99/month
2082,1123,,Free
2083,1124,Free Plan,Free
2084,1124,Advance Plan,$5.99/month
2085,1125,Basic,$20/month
2086,1125,Standard,$25/month
2087,1125,Advanced,$40/month
2088,1126,Basic,$20/month
2089,1126,Standard,$25/month
2090,1126,Advanced,$40/month
2091,1127,Economy,$9.99/month
2092,1127,First Class,$24.99/month
2093,1127,Private Jet,$69.99/month
2094,1128,,$4.99/month
2095,1129,Basic,$120/month
2096,1129,Standard,$335/month
2097,1129,Pro,"$1,000/month"
2098,1130,Basic,$20/month
2099,1130,Standard,$25/month
2100,1130,Advanced,$40/month
2101,1131,Basic,$20/month
2102,1131,Standard,$25/month
2103,1131,Advanced,$40/month
2104,1132,Basic,$20/month
2105,1132,Standard,$25/month
2106,1132,Advanced,$40/month
2107,1133,,Free
2108,1134,Free plan,Free
2109,1134,Standard plan,$9/month
2110,1134,Pro plan,$25/month
2111,1135,Basic,$20/month
2112,1135,Standard,$25/month
2113,1135,Advanced,$40/month
2114,1136,Economy,$9.99/month
2115,1136,First Class,$24.99/month
2116,1136,Private Jet,$69.99/month
2117,1137,Basic,$20/month
2118,1137,Standard,$25/month
2119,1137,Advanced,$40/month
2120,1138,,$7/month
2121,1139,,$3.99/month
2122,1140,Basic,$20/month
2123,1140,Standard,$25/month
2124,1140,Advanced,$40/month
2125,1141,Basic,$20/month
2126,1141,Standard,$25/month
2127,1141,Advanced,$40/month
2128,1142,Basic,$20/month
2129,1142,Standard,$25/month
2130,1142,Advanced,$40/month
2131,1143,,Free
2132,1144,,Free
2133,1145,Basic,$20/month
2134,1145,Standard,$25/month
2135,1145,Advanced,$40/month
2136,1146,,$3.99/month
2137,1147,,$2.99/month
2138,1148,Basic,$29.99/month
2139,1148,Premium,$49.99/month
2140,1149,,Free to install
2141,1150,Basic Plan,Free
2142,1150,Pro Plan,$7.99/month
2143,1151,,Free
2144,1151,Coupon Plus,$5/month
2145,1152,,Free
2146,1153,,$4.99/month
2147,1154,,Free
2148,1155,Basic Plan,Free
2149,1155,PRO Plan,$4.99/month
2150,1156,,Free
2151,1157,Pro Plan,$24.99/month
2152,1158,,Free
2153,1159,Standard,$3.99/month
2154,1159,Professional,$5.99/month
2155,1159,Enterprise,$9.99/month
2156,1160,,Free to install
2157,1161,Free,Free
2158,1161,AI Widgets,$19.99/month
2159,1162,,Free
2160,1163,,Free to install
2161,1164,,$69 one time charge
2162,1165,,Free to install
2163,1166,,$20/month
2164,1167,Free,Free
2165,1167,Starter,$19.99/month
2166,1167,Growth,$39.99/month
2167,1167,Enterprise,$59.99/month
2168,1168,Basic Plan,$4.99/month
2169,1169,,$1.99/month
2170,1170,Free,Free
2171,1170,Basic,$4.99/month
2172,1170,Full,$9.99/month
2173,1171,,$9.99/month
2174,1172,,$5/month
2175,1173,,Free to install
2176,1174,Basic,$100/month
2177,1174,Professional,$400/month
2178,1174,Enterprise,$700/month
2179,1174,Premium,"$1,200/month"
2180,1175,,Free to install
2181,1176,Daily,$2.99/month
2182,1176,Daily + Monthly,$4.99/month
2183,1177,,$4.99/month
2184,1178,,$4.99/month
2185,1179,,Free to install
2186,1180,Standard Plan,$9/month
2187,1180,Affiliate Plan,Free
2188,1181,,Free
2189,1182,,Free
2190,1183,,Free to install
2191,1184,Lite Plan,$2.99/month
2192,1184,Full Plan,$3.99/month
2193,1184,Premium Plan,$6.99/month
2194,1185,,$9.90/month
2195,1186,,Free
2196,1187,Basic,$9/month
2197,1187,Standard,$15/month
2198,1187,Premium,$24/month
2199,1187,Business,$39/month
2200,1188,Basic,$14.99/month
2201,1188,Professional,$24.99/month
2202,1188,Advanced,$34.99/month
2203,1188,Plus,$44.99/month
2204,1189,,$2.99/month
2205,1190,5 invoices/month,Free
2206,1190,50 invoices/month,$9.99/month
2207,1190,200 invoices/month,$19.99/month
2208,1190,Unlimited invoices,$79.99/month
2209,1191,,Free
2210,1192,LITE,$29.99/month
2211,1192,PLUS,$59.99/month
2212,1192,BUSINESS,$99.99/month
2213,1192,PREMIUM,$199.99/month
2214,1193,Hobby,Free to install
2215,1193,Start-up,$25/month
2216,1193,Pro,$14.58/month
2217,1193,Business,$29.17/month
2218,1194,Starter,$29/month
2219,1194,Biz Builder,$49/month
2220,1194,Accelerator,$79/month
2221,1194,Rainmaker,$149/month
2222,1195,,Free to install
2223,1196,,Free to install
2224,1197,,$6/month
2225,1198,Starter Plan,Free
2226,1198,Starter Plan,$4.99/month
2227,1198,Basic Plan,$9.99/month
2228,1198,Pro Plan,$21/month
2229,1199,Standard Plan,$4.99/month
2230,1200,,$49/month
2231,1201,,$7.99/month
2232,1202,,Free to install
2233,1203,,Free to install
2234,1204,,$5/month
2235,1205,Developer,Free
2236,1205,Personal,$9.95/month
2237,1205,Professional,$14.95/month
2238,1205,Unlimited,$24.95/month
2239,1206,Small,$20/month
2240,1206,Medium,$50/month
2241,1206,Large,$100/month
2242,1207,,$9.99/month
2243,1208,,$15/month
2244,1209,,$5/month
2245,1210,,$31.99/month
2246,1211,Free,Free
2247,1211,Hobbyist,$9.99/month
2248,1211,Small Company,$29.99/month
2249,1211,Enterprise,$199.99/month
2250,1212,Free,Free
2251,1212,Essential,$149.99/month
2252,1212,Growth,$349.99/month
2253,1213,,Free
2254,1214,,$0.99/month
2255,1215,$5 Plan,$5/month
2256,1215,$10 Plan,$10/month
2257,1215,$25 Plan,$25/month
2258,1215,$70 Plan,$70/month
2259,1216,Bestseller Plan,$75/month
2260,1217,Boatswain plan,$4.99/month
2261,1218,,$7.99/month
2262,1219,Enterprise Plan,$36/month
2263,1220,,$99.99/month
2264,1221,,$25/month
2265,1222,Basic Shopify,$19/month
2266,1222,Shopify,$49/month
2267,1222,Advanced Shopify,$99/month
2268,1223,Unlimited Tagging,$15/month
2269,1224,Free,Free
2270,1224,Lite,$14.99/month
2271,1224,Pro,$49.99/month
2272,1224,Plus,$299.99/month
2273,1225,,$29/month
2274,1226,,$9/month
2275,1227,,$5.99/month
2276,1228,Basic Plan,$1.99/month
2277,1228,Pro Plan,$4.99/month
2278,1228,Premium Plan,$14.99/month
2279,1229,Enterprise,$200/month
2280,1229,Small & Medium,$85/month
2281,1229,Startup,$25/month
2282,1230,Free,Free
2283,1230,Basic,$40/month
2284,1230,Advanced,$30/month
2285,1231,,$7/month
2286,1232,,$9/month
2287,1233,Pro,$15/month
2288,1234,Premium,$17.99/month
2289,1235,,$9/month
2290,1236,Standard,$99/month
2291,1236,Advanced,$199/month
2292,1236,Plus,$299/month
2293,1237,,Free
2294,1238,Free,Free
2295,1238,Premium,$5/month
2296,1238,Premium,$4/month
2297,1239,5k SKU,$3/month
2298,1239,20k SKU,$9/month
2299,1239,Unlimited,$28/month
2300,1240,Free,Free
2301,1240,Shopify Basic,$12.99/month
2302,1240,Shopify,$16.99/month
2303,1240,Shopify Advanced,$24.99/month
2304,1241,Free - Lite,Free
2305,1241,Basic,$15.99/month
2306,1242,,Free to install
2307,1243,Basic Plan,$15/month
2308,1243,Large Inventory,$30/month
2309,1244,Early Birds,$5.99/month
2310,1245,Free plan,Free
2311,1245,Professional plan,$9/month
2312,1246,,$1.99/month
2313,1247,Basic,$20/month
2314,1247,Standard,$25/month
2315,1247,Advanced,$40/month
2316,1248,,$9/month
2317,1249,,$150/month
2318,1250,STARTER,Free to install
2319,1250,PRO,$49/month
2320,1250,PLUS,$149/month
2321,1250,ULTIMATE,$249/month
2322,1251,Basic Plan,$29.99/month
2323,1251,Business Plan,$49.99/month
2324,1251,Purchase Plan,Free to install
2325,1252,,$10/month
2326,1253,,Free to install
2327,1254,Basic,$8/month
2328,1254,PLUS,$19.99/month
2329,1254,GOLD,$29.99/month
2330,1255,,Free
2331,1256,Free,Free
2332,1256,Premium,$9/month
2333,1257,LangShop,$17.99/month
2334,1258,,Free
2335,1259,BRONZE,Free
2336,1259,SILVER,$49/month
2337,1259,GOLD,$149/month
2338,1260,,$12.99/month
2339,1261,Free-No time limit,Free to install
2340,1261,Startup,$9/month
2341,1261,Basic,$19/month
2342,1261,Enterprise,$79/month
2343,1262,,Free
2344,1263,,$2/month
2345,1264,,$5/month
2346,1265,,$99/month
2347,1265,,$249/month
2348,1266,,Free to install
2349,1267,,Free
2350,1268,Starter Plan,$9/month
2351,1268,Basic Plan,$29/month
2352,1269,,$4.99/month
2353,1270,Merchant,$9.95/month
2354,1270,Pro,$24/month
2355,1270,Ultimate,$49/month
2356,1271,,Free
2357,1272,,Free to install
2358,1273,,Free
2359,1274,Unlimited,$25/month
2360,1275,,$9/month
2361,1276,,$7.95/month
2362,1277,Basic Plan,$27/month
2363,1277,Premium Plan,$67/month
2364,1277,Gold Plan,$147/month
2365,1277,Platinum Plan,$297/month
2366,1278,,Free
2367,1279,,$2.99/month
2368,1280,Shopify exclusive,$199/month
2369,1280,Pro plan,$299/month
2370,1281,,$5/month
2371,1282,,$9/month
2372,1283,Single Plan,$6/month
2373,1284,PrintHero,$14.99/month
2374,1285,,Free to install
2375,1286,,$6.99/month
2376,1287,,$3.99/month
2377,1288,,Free
2378,1289,BASIC PLAN,$2.99/month
2379,1290,,Free to install
2380,1291,,$10/month
2381,1292,,Free
2382,1293,Basic,$29/month
2383,1293,Plus,$79/month
2384,1293,Pro,$299/month
2385,1293,Free,Free
2386,1294,,Free
2387,1295,Limited,$9.99/month
2388,1295,Pro,$14.99/month
2389,1296,,$8.99/month
2390,1297,,$4.99/month
2391,1298,Monthly,$29/month
2392,1299,,Free to install
2393,1300,,Free to install
2394,1301,,$1/month
2395,1302,,$1.99/month
2396,1303,,$19/month
2397,1304,,$5/month
2398,1305,,$8/month
2399,1306,Supplier Pro,$499/month
2400,1307,ADVANCE,$19/month
2401,1307,PROFESSIONAL,$39/month
2402,1308,,$19/month
2403,1309,Free Plan,Free
2404,1309,Unlimited Plan,$14.99/month
2405,1310,Basic,$4.99/month
2406,1310,Professional,$7.99/month
2407,1310,Unlimited,$9.99/month
2408,1311,,$25/month
2409,1312,,$10/month
2410,1313,,$5/month
2411,1314,FREE,Free
2412,1314,PLUS,$14.99/month
2413,1315,,Free to install
2414,1316,,$15/month
2415,1317,,Free to install
2416,1318,Basic Plan,$4.99/month
2417,1319,Basic Plan,$2.99/month
2418,1319,Pro Plan,$9.99/month
2419,1320,FREE Forever,Free
2420,1320,BASIC,$5/month
2421,1321,Basic,$10/month
2422,1322,,$34.95/month
2423,1323,,$2.99/month
2424,1324,Free,Free
2425,1324,Basic,$5.99/month
2426,1324,Professional,$9.99/month
2427,1324,Enterprise,$12.99/month
2428,1325,Free Plan,Free
2429,1325,Pro Plan,$49/month
2430,1325,Empire Plan,$99/month
2431,1326,,$29/month
2432,1327,Basic Plan,$4.95/month
2433,1327,Professional Plan,$9.95/month
2434,1328,Basic Shopify,$9.90/month
2435,1328,Shopify,$15.90/month
2436,1328,Advanced Shopify,$24.90/month
2437,1328,Plus,$35.90/month
2438,1329,,$19/month
2439,1330,,$29/month
2440,1331,Free Plan,Free
2441,1331,Premium Plan,$9/month
2442,1332,,$9.99/month
2443,1333,,$14.95/month
2444,1334,,$4.99/month
2445,1335,,$7/month
2446,1336,,Free
2447,1337,,Free to install
2448,1338,,$14.99/month
2449,1339,Bronze,$19.95/month
2450,1339,Silver,$47.95/month
2451,1339,Gold,$84.95/month
2452,1339,Developer,Free
2453,1340,Basic plan,Free
2454,1340,Premium Plan,$29.99/month
2455,1341,Basic Plan,Free
2456,1341,Premium Plan,$29/month
2457,1342,,$9/month
2458,1342,,$16/month
2459,1342,,$32/month
2460,1343,,$10/month
2461,1344,,$9.99/month
2462,1345,Free,Free
2463,1345,Plus,$4/month
2464,1345,Commerce,$7/month
2465,1345,Premium,$12/month
2466,1346,Basic,$40/month
2467,1346,Pro,$90/month
2468,1346,QuickBooks POS,$75/month
2469,1347,,$9.99/month
2470,1348,Basic,$19/month
2471,1348,Standard,$49/month
2472,1348,Premium,$129/month
2473,1348,Enterprise,$499/month
2474,1349,,$1.99/month
2475,1350,,$7/month
2476,1351,Flexi,$29/month
2477,1351,Starter,$59/month
2478,1351,Pro,$99/month
2479,1351,Unlimited,$249/month
2480,1352,Starter Plan,$19/month
2481,1352,Standard Plan,$39/month
2482,1352,Professional Plan,$69/month
2483,1352,Enterprise Plan,$99/month
2484,1353,Free,Free
2485,1353,Hobbyist,$9/month
2486,1353,Company,$29/month
2487,1353,Enterprise,$99/month
2488,1354,,$9.99/month
2489,1355,,$6.99/month
2490,1356,,$7.99/month
2491,1357,Flex Plan,$25/month
2492,1357,Flex+ Plan,$75/month
2493,1358,Free Plan,Free
2494,1358,Premium Plan,$5.49/month
2495,1358,Ultimate  Plan,$9.99/month
2496,1359,Starter,$49/month
2497,1359,Standard,$99/month
2498,1359,Professional,$249/month
2499,1359,Elite,$499/month
2500,1360,Basic Plan,$0.99/month
2501,1360,Standard Plan,$4.99/month
2502,1360,Pro Plan,$9.99/month
2503,1361,Full Featured:100,Free
2504,1361,Full Featured:500,$19.95/month
2505,1361,Full Featured:2000,$39/month
2506,1361,Full Featured:5000,$79/month
2507,1362,Unlimited Plan,$25/month
2508,1363,,Free to install
2509,1364,,Free
2510,1365,Starter,$40/month
2511,1365,Plus,$100/month
2512,1365,Professional,$200/month
2513,1366,,Free
2514,1367,Free,Free
2515,1367,Premium,$4.99/month
2516,1368,,Free
2517,1369,Basic plan,$10/month
2518,1369,Advanced plan,$24/month
2519,1369,Premium plan,$50/month
2520,1370,Basic,$5/month
2521,1370,Premium,$10/month
2522,1371,,$9/month
2523,1372,Forever Free,Free
2524,1372,Essential,$9.99/month
2525,1372,Pro,$19.99/month
2526,1372,Premium,$33.99/month
2527,1373,Free,Free
2528,1373,Basic,$9.99/month
2529,1373,Growth,$29/month
2530,1374,,$169 one time charge
2531,1375,Retailer Pro,$49/month
2532,1376,Basic,$5/month
2533,1376,Shopify,$19/month
2534,1376,Advanced,$49/month
2535,1376,"Plus, Enterprise",$99/month
2536,1377,,Free to install
2537,1378,,$9/month
2538,1379,,Free to install
2539,1380,Basic Starter Plan,$9.99/month
2540,1381,,Free
2541,1382,,Free
2542,1383,,Free to install
2543,1384,,Free to install
2544,1385,,$18/month
2545,1386,Free,Free
2546,1386,Paid plan,$9.95/month
2547,1387,,$9.90/month
2548,1388,,Free to install
2549,1389,Free Plan,Free
2550,1389,Pro Plan 1,$29/month
2551,1389,Pro Plan 2,$49/month
2552,1389,Pro Plan 3,$99/month
2553,1390,,Free
2554,1391,PWYW w/ $5 minimum,$5/month
2555,1392,,$7.99/month
2556,1393,,Free to install
2557,1394,,$9/month
2558,1395,,Free to install
2559,1396,,$2.99/month
2560,1397,Free For Life,Free
2561,1397,Premium Plan,$4.99/month
2562,1398,,$4.99/month
2563,1399,$5 Plan,$5/month
2564,1399,$10 Plan,$10/month
2565,1399,$25 Plan,$25/month
2566,1399,$70 Plan,$70/month
2567,1400,,$49/month
2568,1400,,$99/month
2569,1401,Developer Access,Free
2570,1401,Standard Access,$4.99/month
2571,1402,$8 Plan,$8/month
2572,1402,$17 Plan,$17/month
2573,1402,$45 Plan,$45/month
2574,1402,$140,$140/month
2575,1403,,Free
2576,1404,Shop Plan,$34/month
2577,1404,Merchant Plan,$59/month
2578,1404,Agency Plan,$179/month
2579,1404,Enterprise Plan,$275/month
2580,1405,,Free
2581,1406,Basic Shopify,$9/month
2582,1406,Shopify,$29/month
2583,1406,Advanced Shopify,$99/month
2584,1406,Shopify Plus,$199/month
2585,1407,ImageLock Pro,$4/month
2586,1408,,Free
2587,1409,,$6.99/month
2588,1410,,$5/month
2589,1411,$5 Plan,$5/month
2590,1411,$11 Plan,$11/month
2591,1411,$27 Plan,$27/month
2592,1411,$84,$84/month
2593,1412,Basic,$29/month
2594,1412,Professional,$59/month
2595,1412,Business,$119/month
2596,1413,,Free
2597,1414,Gold,Free
2598,1414,Platinum,$29.99/month
2599,1414,Diamond,$99.99/month
2600,1415,Silver Plan,$9/month
2601,1415,Gold Plan,$19.99/month
2602,1415,29.99,$29.99/month
2603,1416,Starter Plan,$9/month
2604,1417,,Free
2605,1418,DIY,$249/month
2606,1419,,$14.95/month
2607,1420,Growth,$49/month
2608,1420,Plus,$99/month
2609,1420,Enterprise,Free to install
2610,1421,,Free to install
2611,1422,,Free
2614,1424,,$14.95/month
2615,1425,,$5.99/month
2616,1426,,Free
2617,1427,Basic Plan,$4.99/month
2618,1427,Pro Plan,$9.99/month
2619,1427,Premium Plan,$14.99/month
2620,1428,,$6/month
2621,1429,,$10/month
2622,1430,,Free
2623,1431,Base - 1 Deal,$2.99/month
2624,1431,5 Deals,$5.98/month
2625,1431,10 Deals,$7.98/month
2626,1431,25 Deals,$9.98/month
2627,1432,,Free
2628,1433,,$9.95/month
2629,1434,Lite,$29/month
2630,1434,Pro Plan,$59/month
2631,1435,Base - 1 Deal,$2.99/month
2632,1435,5 Deals,$5.98/month
2633,1435,10 Deals,$7.98/month
2634,1435,25 Deals,$9.98/month
2635,1436,,$4.95/month
2636,1437,,$14.95/month
2637,1438,,$6/month
2638,1439,,$7/month
2639,1440,,$99/month
2640,1441,,$14.95/month
2641,1442,,$4.99/month
2642,1443,Basic,$0.99/month
2643,1443,Pro,$2.99/month
2644,1444,,$0.99/month
2645,1445,Essential Plan,$250/month
2646,1445,Essential Plan,$350/month
2647,1445,Essential Plan,$500/month
2648,1446,,$10/month
2649,1447,,$14.95/month
2650,1448,,$14.95/month
2651,1449,,$14.95/month
2652,1450,,$14.95/month
2653,1451,Free,Free
2654,1451,Standard,$24/month
2655,1452,,$99/month
2656,1453,Starter Plan,$59/month
2657,1453,Business,$99/month
2658,1453,Professional,$149/month
2659,1453,Enterprise,$229/month
2660,1454,,Free
2661,1455,,Free to install
2662,1456,Basic,$4.99/month
2663,1457,,$31.99/month
2664,1458,,Free to install
2665,1459,Premium,$2.99/month
2666,1460,,$4.99/month
2667,1461,Small (Startup),$9/month
2668,1461,Small,$29/month
2669,1461,Medium,$99/month
2670,1462,,$8/month
2671,1463,Basic Plan,Free
2672,1463,Pro Plan,$10/month
2673,1464,Free,Free
2674,1464,Starter,$8.99/month
2675,1464,Pro,$15.99/month
2676,1464,Business,$49.99/month
2677,1465,,Free
2678,1466,50 Products,$0.95/month
2679,1466,500 Products,$6.95/month
2680,1466,5000 Products,$24.95/month
2681,1466,10000 Products,$43.95/month
2682,1467,Starter,Free to install
2683,1467,Standard,$29/month
2684,1467,Professional,$99/month
2685,1467,Enterprise,$150/month
2686,1468,,$9/month
2687,1469,Basic Plan,$9/month
2688,1469,Professional,$29/month
2689,1469,Enterprise,$499/month
2690,1470,Starter,$19/month
2691,1470,Traction,$29/month
2692,1470,Growth,$39/month
2693,1471,,Free
2694,1472,,$6/month
2695,1473,,Free
2696,1474,,Free to install
2697,1475,,Free
2698,1476,Skubana Software,"$1,950/month"
2699,1477,Essential,$49/month
2700,1478,Free,Free
2701,1478,Basic,$50/month
2702,1478,Advanced,$30/month
2703,1479,,$1.99/month
2704,1480,,$0.99/month
2705,1481,,$1.49/month
2706,1482,,Free
2707,1483,,$10/month
2708,1484,,$53 one time charge
2709,1485,,$8 one time charge
2710,1486,,Free
2711,1487,,$2.99/month
2712,1488,,$14.99/month
2713,1489,Localyyz Basic,$9/month
2714,1489,Localyyz Unlimited,$19/month
2715,1489,Localyyz Advanced,$69/month
2716,1490,,Free
2717,1491,Full Featured: 50,Free
2718,1491,Full Featured: 200,$9.95/month
2719,1491,Full Featured: 500,$12.95/month
2720,1491,Unlimited Leads,$24.95/month
2721,1492,,Free to install
2722,1493,Standard,$24/month
2723,1493,Advanced,$79/month
2724,1494,,Free to install
2725,1495,,$7.99/month
2726,1496,,$9.90/month
2727,1497,,Free
2728,1498,,Free
2729,1499,,Free
2730,1500,Ace,$59/month
2731,1500,Business,$149/month
2732,1501,Essential,$119/month
2733,1501,Pro,$199/month
2734,1501,Premium,$299/month
2735,1502,,$4.99/month
2736,1503,,$31.99/month
2737,1504,,Free to install
2738,1505,Silver Plan,$15/month
2739,1505,Gold Plan,$30/month
2740,1505,Diamond Plan,$60/month
2741,1505,Enterprise Plan,$150/month
2742,1506,Core,$50/month
2743,1506,Complete,$300/month
2744,1507,Free 7 Day Trial!,$10/month
2745,1508,Free,Free
2746,1508,Premium,$6.99/month
2747,1509,,$31.99/month
2748,1510,,Free
2749,1511,Early Birds,$4.99/month
2750,1512,FREE,Free
2751,1512,Starter,$9/month
2752,1512,Professional,$19/month
2753,1512,Advanced,$39/month
2754,1513,,$3/month
2755,1514,Free 7 Day Trial!,$10/month
2756,1515,Free 7 Day Trial!,$10/month
2757,1516,,Free to install
2758,1517,Monthly Plan,$7/month
2759,1517,Yeary Plan,$5/month
2760,1518,Small Business,$45/month
2761,1518,Growing Business,$159/month
2762,1518,Enterprise,$299/month
2763,1519,,Free
2764,1519,Premium,$7/month
2765,1520,Forever Free Plan,Free
2766,1520,Basic Plan,$9.90/month
2767,1520,Pro Plan,$19.90/month
2768,1521,Launch,$99/month
2769,1521,Silver,$249/month
2770,1521,Gold,$449/month
2771,1521,Enterprise,$799/month
2772,1522,,$2.99/month
2773,1523,,$14.99/month
2774,1524,,Free
2775,1525,,$19.99/month
2776,1526,,Free to install
2777,1527,Free,Free
2778,1527,Starter,$29/month
2779,1527,Growth,$199/month
2780,1527,Enterprise,$499/month
2781,1528,Pay-Per-Use,Free to install
2782,1528,Basic,$10/month
2783,1528,Pro,$20/month
2784,1528,Premium,$50/month
2785,1529,,Free to install
2786,1530,Lite,Free
2787,1530,Premium,$4.99/month
2788,1531,Builder (Monthly),$47/month
2789,1531,Premier (Monthly),$127/month
2790,1531,Builder (Annual),$39/month
2791,1531,Premier (Annual),$97/month
2792,1532,,$14.95/month
2793,1533,Light Plan,$6/month
2794,1533,Regular Plan,$17/month
2795,1533,Bold Plan,$55/month
2796,1534,Basic Plan,$49/month
2797,1535,FREE,Free to install
2798,1535,STARTER,$19/month
2799,1535,STANDARD,$39/month
2800,1535,PRO 1,$59/month
2801,1536,Free,Free
2802,1536,Starter,$19.99/month
2803,1536,Growth,$39.99/month
2804,1536,Enterprise,$59.99/month
2805,1537,Basic Plan,$4.99/month
2806,1537,Pro Plan,$14.99/month
2807,1537,Premium Plan,$34.99/month
2808,1538,,$20 one time charge
2809,1539,30K,$29.95/month
2810,1539,50K,$49.95/month
2811,1539,100K,$100/month
2812,1539,500K,$400/month
2813,1540,Custom,$3.99/month
2814,1540,Pro,$9.99/month
2815,1540,Enterprise,$295/month
2816,1541,,Free to install
2817,1542,Premium,$9.99/month
2818,1543,,$3.99/month
2819,1544,,$5/month
2820,1545,up to 20 products,$4.99/month
2821,1545,up to 250 products,$9.99/month
2822,1545,over 250 products,$19.99/month
2823,1546,,$4/month
2824,1547,Basic,$49/month
2825,1547,Pro,$99/month
2826,1547,Expert,$199/month
2827,1548,,Free to install
2828,1549,,Free to install
2829,1550,,$4.99/month
2830,1551,Trial,Free
2831,1551,Standard,$19.95/month
2832,1551,Premium,$29.95/month
2833,1552,Free,Free
2834,1552,Starter,$8.99/month
2835,1552,Pro,$15.99/month
2836,1552,Business,$49.99/month
2837,1553,,$5/month
2838,1554,,$2.99/month
2839,1555,BASIC,$9.90/month
2840,1555,MEDIUM,$19.90/month
2841,1555,ADVANCED,$49.90/month
2842,1556,,$9.99/month
2843,1557,,Free
2844,1558,,Free
2845,1559,,$4.99/month
2846,1560,,Free to install
2847,1561,,Free
2848,1562,,$6.99/month
2849,1563,,Free to install
2850,1564,Basic,$9/month
2851,1564,Silver,$19/month
2852,1564,Gold,$29/month
2853,1564,Platinum,$99/month
2854,1565,,$6.95/month
2855,1566,,$4.99/month
2856,1567,,Free to install
2857,1568,Starter,Free
2858,1568,Basic,$19/month
2859,1568,Plus,$39/month
2860,1568,Pro,$79/month
2861,1569,Starter,$30/month
2862,1569,Professional,$60/month
2863,1569,Enterprise,$110/month
2864,1570,,$5.93/month
2865,1571,Basic,$29/month
2866,1571,Advanced,$99/month
2867,1571,Plus,$299/month
2868,1572,,$29.99/month
2869,1573,,$1.99/month
2870,1574,,Free to install
2871,1575,,$20/month
2872,1576,,Free
2873,1577,Basic plan,$60/month
2874,1577,Pro plan,$200/month
2875,1577,Advanced plan,$500/month
2876,1578,,$20/month
2877,1579,,Free
2878,1580,General,$8/month
2879,1580,Plus,$14/month
2880,1581,,Free
2881,1581,Premium,$15/month
2882,1582,Free Plan,Free
